date,funding_entity,region,Unnamed: 0,spend_lower,spend_upper,impressions_lower,impressions_upper,potential_reach_lower,potential_reach_upper
2019-12-20,Senate Leadership Fund,Hawaii,56,0.03814166666666666,0.3319944166666667,0.56275,3.5279913863636367,0.0,0.0
2019-12-20,Senate Leadership Fund,Idaho,57,0.114075,1.1820012000000002,2.83,13.6063462,0.0,0.0
2019-12-20,Senate Leadership Fund,Illinois,58,0.5601749999999999,4.11108475,10.87225,46.70415747727272,0.0,0.0
2019-12-20,Senate Leadership Fund,Indiana,59,0.3475666666666667,2.774243816666667,7.825166666666667,32.312545180303026,0.0,0.0
2019-12-20,Senate Leadership Fund,Iowa,60,0.2286583333333333,74.02308283333333,4.338583333333333,748.9914123787878,0.0,0.0
2019-12-20,Senate Leadership Fund,Kansas,61,0.17925000000000002,1.3310309999999999,3.069166666666667,14.69168403030303,0.0,0.0
2019-12-20,Senate Leadership Fund,Kentucky,62,0.21739166666666665,47.716707009523795,4.3308333333333335,483.6421063385282,0.0,0.0
2019-12-20,Senate Leadership Fund,Louisiana,63,0.20116666666666666,1.8579873666666664,4.44775,21.166577063636367,0.0,0.0
2019-12-20,Senate Leadership Fund,Maine,64,0.14128333333333332,0.8178645833333335,2.73225,9.559569886363636,0.0,0.0
2019-12-20,Senate Leadership Fund,Maryland,65,0.228375,1.6442536500000002,4.455,18.742502740909085,0.0,0.0
2019-12-20,Senate Leadership Fund,Massachusetts,66,0.2938333333333333,2.271507383333333,5.17875,25.13527905,0.0,0.0
2019-12-20,Senate Leadership Fund,Michigan,67,0.5160083333333333,4.873004783333334,11.49225,55.45830508636363,0.0,0.0
2019-12-20,Senate Leadership Fund,Minnesota,68,0.2390166666666667,2.7401462666666667,5.804333333333332,31.04300475151515,0.0,0.0
2019-12-20,Senate Leadership Fund,Mississippi,69,0.10871666666666667,0.8537824166666669,1.7290833333333335,9.247474083333332,0.0,0.0
2019-12-20,Senate Leadership Fund,Missouri,70,0.2774333333333333,3.143595883333333,6.460583333333332,35.38276906515152,0.0,0.0
2019-12-20,Senate Leadership Fund,Montana,71,0.08680833333333332,0.7048191833333335,1.2521666666666669,7.488457971212121,0.0,0.0
2019-12-20,Senate Leadership Fund,Nebraska,72,0.11435833333333335,1.0318797333333334,1.9810833333333333,11.23970836969697,0.0,0.0
2019-12-20,Senate Leadership Fund,Nevada,73,0.16314166666666666,1.5718458666666668,3.382833333333333,17.597939351515148,0.0,0.0
2019-12-20,Senate Leadership Fund,New Hampshire,74,0.08150833333333334,0.8096831833333333,1.4783333333333335,8.826279546969696,0.0,0.0
2019-12-20,Senate Leadership Fund,New Jersey,75,0.413375,3.0937932,7.736416666666668,34.78427304848485,0.0,0.0
2019-12-20,Senate Leadership Fund,New Mexico,76,0.092325,0.96969885,2.1519999999999997,11.00549975909091,0.0,0.0
2019-12-20,Senate Leadership Fund,New York,77,0.6792583333333333,6.033290233333332,14.742666666666667,68.76971583939394,0.0,0.0
2019-12-20,Senate Leadership Fund,North Carolina,78,0.4625583333333333,47.96727128333333,10.559333333333333,489.9250731015151,0.0,0.0
2019-12-20,Senate Leadership Fund,North Dakota,79,0.03808333333333333,0.2570878333333333,0.75775,2.9677044999999995,0.0,0.0
2019-12-20,Senate Leadership Fund,Ohio,80,0.5872083333333333,4.721404583333333,12.245,53.96279852272727,0.0,0.0
2019-12-20,Senate Leadership Fund,Oklahoma,81,0.24465,1.9621775000000001,5.588666666666668,22.92008053030303,0.0,0.0
2019-12-20,Senate Leadership Fund,Oregon,82,0.2171,1.5403523500000005,4.1394166666666665,17.492235834848486,0.0,0.0
2019-12-20,Senate Leadership Fund,Pennsylvania,83,0.6137916666666667,5.481142916666666,13.376916666666665,62.4929156439394,0.0,0.0
2019-12-20,Senate Leadership Fund,Rhode Island,84,0.04900833333333333,0.3746895833333333,1.2440833333333334,4.5305032196969695,0.0,0.0
2019-12-20,Senate Leadership Fund,South Carolina,85,0.29360833333333336,1.9287808333333336,5.806166666666666,22.30654371212121,0.0,0.0
2019-12-20,Senate Leadership Fund,South Dakota,86,0.06523333333333334,0.4506806833333334,1.4134166666666668,5.3029308348484845,0.0,0.0
2019-12-20,Senate Leadership Fund,Tennessee,87,0.3698833333333333,3.2598776333333332,7.120166666666668,36.28283642121212,0.0,0.0
2019-12-20,Senate Leadership Fund,Texas,88,1.6577000000000002,12.71078225,30.02883333333333,141.56448149242425,0.0,0.0
2019-12-20,Senate Leadership Fund,Utah,89,0.16865833333333335,1.6600985333333336,3.578583333333333,18.628570806060605,0.0,0.0
2019-12-20,Senate Leadership Fund,Vermont,90,0.02174166666666667,0.2704186666666667,0.6086666666666667,3.118043666666667,0.0,0.0
2019-12-20,Senate Leadership Fund,Virginia,91,0.6579666666666667,4.451857716666667,10.90775,49.19155968636364,0.0,0.0
2019-12-20,Senate Leadership Fund,Washington,92,0.4672833333333333,3.487264383333333,8.700333333333333,39.17468756515152,0.0,0.0
2019-12-20,Senate Leadership Fund,"Washington, District of Columbia",93,0.04906666666666667,0.1630741666666667,0.5813333333333334,1.7317726515151517,0.0,0.0
2019-12-20,Senate Leadership Fund,West Virginia,94,0.07064166666666666,0.6615092666666669,1.4604166666666667,7.422807903030303,0.0,0.0
2019-12-20,Senate Leadership Fund,Wisconsin,95,0.38605,2.90353475,7.336833333333334,32.740543083333336,0.0,0.0
2019-12-20,Senate Leadership Fund,Wyoming,96,0.04343333333333334,0.4730948333333333,1.07625,5.411925136363635,0.0,0.0
2019-12-21,Senate Leadership Fund,Alabama,97,0.3696280303030303,2.7891868303030307,8.270439393939395,32.68598728484849,0.0,0.0
2019-12-21,Senate Leadership Fund,Alaska,98,0.1379098484848485,1.1913466984848486,3.3265378787878785,13.956673365151515,0.0,0.0
2019-12-21,Senate Leadership Fund,Arizona,99,0.725160606060606,38.58830070606062,14.11009090909091,396.1835955545456,0.0,0.0
2019-12-21,Senate Leadership Fund,Arkansas,100,0.16203636363636362,1.8886483636363636,4.619386363636363,22.042471090909096,0.0,0.0
2019-12-21,Senate Leadership Fund,California,101,2.165428787878788,17.88774168787879,41.235333333333344,199.8877635060606,0.0,0.0
2019-12-21,Senate Leadership Fund,Colorado,102,0.6179712121212121,118.55724831212125,12.448560606060605,1202.5630840696967,0.0,0.0
2019-12-21,Senate Leadership Fund,Connecticut,103,0.19314621212121208,1.509920412121212,3.520401515151515,16.80785026060606,0.0,0.0
2019-12-21,Senate Leadership Fund,Delaware,104,0.07279318181818183,0.4745149318181818,1.5059848484848484,5.559722507575756,0.0,0.0
2019-12-21,Senate Leadership Fund,Florida,105,2.253264393939394,17.61620549393939,46.18126515151515,201.2073071606061,0.0,0.0
2019-12-21,Senate Leadership Fund,Georgia,106,0.9198613636363636,6.138349063636363,16.992628787878786,69.65191376060606,0.0,0.0
2019-12-21,Senate Leadership Fund,Hawaii,107,0.05285075757575757,0.3717955075757576,0.8162045454545455,4.034647022727272,0.0,0.0
2019-12-21,Senate Leadership Fund,Idaho,108,0.17291136363636364,1.702578963636364,4.375272727272727,19.81100941818182,0.0,0.0
2019-12-21,Senate Leadership Fund,Illinois,109,0.744056818181818,5.767342268181817,14.943886363636365,65.63340317727271,0.0,0.0
2019-12-21,Senate Leadership Fund,Indiana,110,0.5535121212121212,4.216404971212122,11.798530303030304,48.76044906212121,0.0,0.0
2019-12-21,Senate Leadership Fund,Iowa,111,0.2948583333333333,94.63044923333334,5.5322196969696975,957.4640915060606,0.0,0.0
2019-12-21,Senate Leadership Fund,Kansas,112,0.30428636363636363,2.097331763636364,6.127075757575757,24.22053388484849,0.0,0.0
2019-12-21,Senate Leadership Fund,Kentucky,113,0.3792007575757576,100.54026920043292,7.65010606060606,1018.3663421658008,0.0,0.0
2019-12-21,Senate Leadership Fund,Louisiana,114,0.3114939393939394,2.77070603939394,7.145931818181817,31.96161755454545,0.0,0.0
2019-12-21,Senate Leadership Fund,Maine,115,0.22219242424242425,1.1252676742424244,4.072977272727272,13.185827522727273,0.0,0.0
2019-12-21,Senate Leadership Fund,Maryland,116,0.3313477272727272,2.449638577272728,6.3353636363636365,27.710844031818183,0.0,0.0
2019-12-21,Senate Leadership Fund,Massachusetts,117,0.4482878787878787,3.2358431287878786,8.424477272727273,36.55344388636364,0.0,0.0
2019-12-21,Senate Leadership Fund,Michigan,118,0.8543446969696971,7.191888346969697,17.959068181818182,81.91064501363638,0.0,0.0
2019-12-21,Senate Leadership Fund,Minnesota,119,0.3787621212121213,3.7972680212121217,9.009333333333334,43.5051655969697,0.0,0.0
2019-12-21,Senate Leadership Fund,Mississippi,120,0.14548939393939395,1.431083443939394,2.6284469696969697,15.601259656060606,0.0,0.0
2019-12-21,Senate Leadership Fund,Missouri,121,0.4465969696969697,4.523703219696968,10.066128787878787,51.20783731060607,0.0,0.0
2019-12-21,Senate Leadership Fund,Montana,122,0.13093560606060606,1.0064184560606062,2.118712121212121,10.95312997121212,0.0,0.0
2019-12-21,Senate Leadership Fund,Nebraska,123,0.16584015151515152,1.5313707515151516,3.559174242424242,17.338619387878786,0.0,0.0
2019-12-21,Senate Leadership Fund,Nevada,124,0.2440507575757576,2.054711157575758,4.936196969696969,23.20740646060606,0.0,0.0
2019-12-21,Senate Leadership Fund,New Hampshire,125,0.11092651515151516,1.0938463651515151,2.410515151515152,12.32907000151515,0.0,0.0
2019-12-21,Senate Leadership Fund,New Jersey,126,0.6928659090909091,4.6034986090909085,13.189507575757576,52.65134663939394,0.0,0.0
2019-12-21,Senate Leadership Fund,New Mexico,127,0.1805886363636364,1.6122796863636364,4.2041818181818185,18.65124605,0.0,0.0
2019-12-21,Senate Leadership Fund,New York,128,1.1205674242424242,9.460723724242422,22.98348484848485,107.14324387575756,0.0,0.0
2019-12-21,Senate Leadership Fund,North Carolina,129,0.8082492424242423,50.12329869242424,18.056606060606054,515.6902868742425,0.0,0.0
2019-12-21,Senate Leadership Fund,North Dakota,130,0.0601469696969697,0.4395944696969697,1.08475,4.913720227272727,0.0,0.0
2019-12-21,Senate Leadership Fund,Ohio,131,0.910835606060606,7.159625956060606,18.671090909090907,81.72706625909092,0.0,0.0
2019-12-21,Senate Leadership Fund,Oklahoma,132,0.3329136363636364,2.9220326363636366,8.066212121212121,34.19277657575757,0.0,0.0
2019-12-21,Senate Leadership Fund,Oregon,133,0.3200727272727273,2.367343577272728,5.9134166666666665,26.57224069848485,0.0,0.0
2019-12-21,Senate Leadership Fund,Pennsylvania,134,0.9006371212121212,7.908775171212121,20.39209848484848,91.11058244393939,0.0,0.0
2019-12-21,Senate Leadership Fund,Rhode Island,135,0.05636287878787879,0.5516392287878787,1.5302651515151515,6.528053774242424,0.0,0.0
2019-12-21,Senate Leadership Fund,South Carolina,136,0.4333537878787879,2.809538587878788,9.011166666666666,32.98903146666667,0.0,0.0
2019-12-21,Senate Leadership Fund,South Dakota,137,0.09465151515151517,0.6615829651515153,2.026598484848485,7.747452207575757,0.0,0.0
2019-12-21,Senate Leadership Fund,Tennessee,138,0.4802106060606061,4.508464606060605,9.924621212121213,50.57336612121212,0.0,0.0
2019-12-21,Senate Leadership Fund,Texas,139,2.599154545454545,18.441869395454546,46.14192424242425,206.00931954696964,0.0,0.0
2019-12-21,Senate Leadership Fund,Utah,140,0.2422128787878788,2.224717378787879,4.952128787878788,24.95740146969697,0.0,0.0
2019-12-21,Senate Leadership Fund,Vermont,141,0.029096212121212123,0.2955842121212121,0.7885757575757576,3.4776819393939395,0.0,0.0
2019-12-21,Senate Leadership Fund,Virginia,142,0.9889484848484849,6.342822134848485,16.344113636363634,70.3695659227273,0.0,0.0
2019-12-21,Senate Leadership Fund,Washington,143,0.6879378787878787,5.052059028787877,13.03342424242424,57.071374028787886,0.0,0.0
2019-12-21,Senate Leadership Fund,"Washington, District of Columbia",144,0.07113030303030303,0.2623848030303031,1.0146060606060607,2.944537833333333,0.0,0.0
2019-12-21,Senate Leadership Fund,West Virginia,145,0.1515507575757576,1.0032653575757575,2.8011439393939392,11.395718539393938,0.0,0.0
2019-12-21,Senate Leadership Fund,Wisconsin,146,0.6287681818181818,4.345830531818183,11.14628787878788,48.65482613787879,0.0,0.0
2019-12-21,Senate Leadership Fund,Wyoming,147,0.05814242424242425,0.7741470242424243,1.7549772727272726,8.980114599999999,0.0,0.0
2019-12-22,Senate Leadership Fund,Alabama,148,0.3696280303030303,3.3554965303030313,8.270439393939395,38.400566984848496,0.0,0.0
2019-12-22,Senate Leadership Fund,Alaska,149,0.1379098484848485,1.5182644984848486,3.3265378787878785,17.255571165151515,0.0,0.0
2019-12-22,Senate Leadership Fund,Arizona,150,0.725160606060606,92.1766278060606,14.11009090909091,936.9385326545456,0.0,0.0
2019-12-22,Senate Leadership Fund,Arkansas,151,0.16203636363636362,2.2318813636363632,4.619386363636363,25.50600409090909,0.0,0.0
2019-12-22,Senate Leadership Fund,California,152,2.165428787878788,21.350840887878785,41.235333333333344,234.8335827060606,0.0,0.0
2019-12-22,Senate Leadership Fund,Colorado,153,0.6179712121212121,119.53765521212124,12.448560606060605,1212.4562809696968,0.0,0.0
2019-12-22,Senate Leadership Fund,Connecticut,154,0.19314621212121208,1.853153412121212,3.520401515151515,20.271383260606054,0.0,0.0
2019-12-22,Senate Leadership Fund,Delaware,155,0.07279318181818183,0.5584174318181818,1.5059848484848484,6.4063750075757575,0.0,0.0
2019-12-22,Senate Leadership Fund,Florida,156,2.253264393939394,21.818765393939394,46.18126515151515,243.61495706060612,0.0,0.0
2019-12-22,Senate Leadership Fund,Georgia,157,0.9198613636363636,7.188560863636362,16.992628787878786,80.24950556060605,0.0,0.0
2019-12-22,Senate Leadership Fund,Hawaii,158,0.05285075757575757,0.5037031075757575,0.8162045454545455,5.365714622727271,0.0,0.0
2019-12-22,Senate Leadership Fund,Idaho,159,0.17291136363636364,2.039970963636364,4.375272727272727,23.215601418181816,0.0,0.0
2019-12-22,Senate Leadership Fund,Illinois,160,0.744056818181818,6.769895468181819,14.943886363636365,75.7500763772727,0.0,0.0
2019-12-22,Senate Leadership Fund,Indiana,161,0.5535121212121212,5.0454507712121215,11.798530303030304,57.12627486212122,0.0,0.0
2019-12-22,Senate Leadership Fund,Iowa,162,0.2948583333333333,95.07483053333333,5.5322196969696975,961.9483028060606,0.0,0.0
2019-12-22,Senate Leadership Fund,Kansas,163,0.30428636363636363,2.6246156636363644,6.127075757575757,29.541307784848485,0.0,0.0
2019-12-22,Senate Leadership Fund,Kentucky,164,0.3792007575757576,101.22781430043293,7.65010606060606,1025.3042972658006,0.0,0.0
2019-12-22,Senate Leadership Fund,Louisiana,165,0.3114939393939394,3.08145713939394,7.145931818181817,35.09737865454545,0.0,0.0
2019-12-22,Senate Leadership Fund,Maine,166,0.22219242424242425,1.3323162742424244,4.072977272727272,15.27513612272727,0.0,0.0
2019-12-22,Senate Leadership Fund,Maryland,167,0.3313477272727272,2.9873867772727283,6.3353636363636365,33.13721223181818,0.0,0.0
2019-12-22,Senate Leadership Fund,Massachusetts,168,0.4482878787878787,3.894321828787879,8.424477272727273,43.19809258636364,0.0,0.0
2019-12-22,Senate Leadership Fund,Michigan,169,0.8543446969696971,8.798569246969697,17.959068181818182,98.12351591363635,0.0,0.0
2019-12-22,Senate Leadership Fund,Minnesota,170,0.3787621212121213,4.321275021212122,9.009333333333334,48.7928725969697,0.0,0.0
2019-12-22,Senate Leadership Fund,Mississippi,171,0.14548939393939395,1.471326943939394,2.6284469696969697,16.007353156060606,0.0,0.0
2019-12-22,Senate Leadership Fund,Missouri,172,0.4465969696969697,5.3694305196969685,10.066128787878787,59.74199461060606,0.0,0.0
2019-12-22,Senate Leadership Fund,Montana,173,0.13093560606060606,1.308546656060606,2.118712121212121,14.00187817121212,0.0,0.0
2019-12-22,Senate Leadership Fund,Nebraska,174,0.16584015151515152,2.1426858515151515,3.559174242424242,23.50734448787879,0.0,0.0
2019-12-22,Senate Leadership Fund,Nevada,175,0.2440507575757576,2.8202979575757583,4.936196969696969,30.93287326060606,0.0,0.0
2019-12-22,Senate Leadership Fund,New Hampshire,176,0.11092651515151516,1.2677002651515152,2.410515151515152,14.08341390151515,0.0,0.0
2019-12-22,Senate Leadership Fund,New Jersey,177,0.6928659090909091,6.138087709090907,13.189507575757576,68.13674573939393,0.0,0.0
2019-12-22,Senate Leadership Fund,New Mexico,178,0.1805886363636364,1.8296638863636363,4.2041818181818185,20.84485025,0.0,0.0
2019-12-22,Senate Leadership Fund,New York,179,1.1205674242424242,10.93928872424242,22.98348484848485,122.06330887575756,0.0,0.0
2019-12-22,Senate Leadership Fund,North Carolina,180,0.8082492424242423,90.14222143528136,18.056606060606054,919.5175981885283,0.0,0.0
2019-12-22,Senate Leadership Fund,North Dakota,181,0.0601469696969697,0.4798379696969697,1.08475,5.319813727272726,0.0,0.0
2019-12-22,Senate Leadership Fund,Ohio,182,0.910835606060606,8.122648456060606,18.671090909090907,91.44483875909091,0.0,0.0
2019-12-22,Senate Leadership Fund,Oklahoma,183,0.3329136363636364,3.511696436363637,8.066212121212121,40.14302037575757,0.0,0.0
2019-12-22,Senate Leadership Fund,Oregon,184,0.3200727272727273,3.0778764772727283,5.9134166666666665,33.742163598484844,0.0,0.0
2019-12-22,Senate Leadership Fund,Pennsylvania,185,0.9006371212121212,9.14644347121212,20.39209848484848,103.5997807439394,0.0,0.0
2019-12-22,Senate Leadership Fund,Rhode Island,186,0.05636287878787879,0.5516392287878787,1.5302651515151515,6.528053774242424,0.0,0.0
2019-12-22,Senate Leadership Fund,South Carolina,187,0.4333537878787879,3.374650387878789,9.011166666666666,38.69152326666666,0.0,0.0
2019-12-22,Senate Leadership Fund,South Dakota,188,0.09465151515151517,0.6615829651515153,2.026598484848485,7.747452207575757,0.0,0.0
2019-12-22,Senate Leadership Fund,Tennessee,189,0.4802106060606061,5.534946106060606,9.924621212121213,60.93149762121212,0.0,0.0
2019-12-22,Senate Leadership Fund,Texas,190,2.599154545454545,22.028391895454543,46.14192424242425,242.2005920469697,0.0,0.0
2019-12-22,Senate Leadership Fund,Utah,191,0.2422128787878788,2.616816778787879,4.952128787878788,28.91404086969697,0.0,0.0
2019-12-22,Senate Leadership Fund,Vermont,192,0.029096212121212123,0.3640328121212121,0.7885757575757576,4.16839053939394,0.0,0.0
2019-12-22,Senate Leadership Fund,Virginia,193,0.9889484848484849,7.335188234848485,16.344113636363634,80.3834420227273,0.0,0.0
2019-12-22,Senate Leadership Fund,Washington,194,0.6879378787878787,6.094707228787876,13.03342424242424,67.59264222878788,0.0,0.0
2019-12-22,Senate Leadership Fund,"Washington, District of Columbia",195,0.07113030303030303,0.496925703030303,1.0146060606060607,5.311268733333333,0.0,0.0
2019-12-22,Senate Leadership Fund,West Virginia,196,0.1515507575757576,1.2808316575757581,2.8011439393939392,14.196614839393938,0.0,0.0
2019-12-22,Senate Leadership Fund,Wisconsin,197,0.6287681818181818,5.142196431818184,11.14628787878788,56.69088203787878,0.0,0.0
2019-12-22,Senate Leadership Fund,Wyoming,198,0.05814242424242425,0.8023521242424243,1.7549772727272726,9.264729699999998,0.0,0.0
2019-12-23,Senate Leadership Fund,Alabama,199,0.3696280303030303,3.3554965303030313,8.270439393939395,38.400566984848496,0.0,0.0
2019-12-23,Senate Leadership Fund,Alaska,200,0.1379098484848485,1.5182644984848486,3.3265378787878785,17.255571165151515,0.0,0.0
2019-12-23,Senate Leadership Fund,Arizona,201,0.725160606060606,92.1766278060606,14.11009090909091,936.9385326545456,0.0,0.0
2019-12-23,Senate Leadership Fund,Arkansas,202,0.16203636363636362,2.2318813636363632,4.619386363636363,25.50600409090909,0.0,0.0
2019-12-23,Senate Leadership Fund,California,203,2.165428787878788,21.350840887878785,41.235333333333344,234.8335827060606,0.0,0.0
2019-12-23,Senate Leadership Fund,Colorado,204,0.6179712121212121,119.53765521212124,12.448560606060605,1212.4562809696968,0.0,0.0
2019-12-23,Senate Leadership Fund,Connecticut,205,0.19314621212121208,1.853153412121212,3.520401515151515,20.271383260606054,0.0,0.0
2019-12-23,Senate Leadership Fund,Delaware,206,0.07279318181818183,0.5584174318181818,1.5059848484848484,6.4063750075757575,0.0,0.0
2019-12-23,Senate Leadership Fund,Florida,207,2.253264393939394,21.818765393939394,46.18126515151515,243.61495706060612,0.0,0.0
2019-12-23,Senate Leadership Fund,Georgia,208,0.9198613636363636,7.188560863636362,16.992628787878786,80.24950556060605,0.0,0.0
2019-12-23,Senate Leadership Fund,Hawaii,209,0.05285075757575757,0.5037031075757575,0.8162045454545455,5.365714622727271,0.0,0.0
2019-12-23,Senate Leadership Fund,Idaho,210,0.17291136363636364,2.039970963636364,4.375272727272727,23.215601418181816,0.0,0.0
2019-12-23,Senate Leadership Fund,Illinois,211,0.744056818181818,6.769895468181819,14.943886363636365,75.7500763772727,0.0,0.0
2019-12-23,Senate Leadership Fund,Indiana,212,0.5535121212121212,5.0454507712121215,11.798530303030304,57.12627486212122,0.0,0.0
2019-12-23,Senate Leadership Fund,Iowa,213,0.2948583333333333,95.07483053333333,5.5322196969696975,961.9483028060606,0.0,0.0
2019-12-23,Senate Leadership Fund,Kansas,214,0.30428636363636363,2.6246156636363644,6.127075757575757,29.541307784848485,0.0,0.0
2019-12-23,Senate Leadership Fund,Kentucky,215,0.3792007575757576,101.22781430043293,7.65010606060606,1025.3042972658006,0.0,0.0
2019-12-23,Senate Leadership Fund,Louisiana,216,0.3114939393939394,3.08145713939394,7.145931818181817,35.09737865454545,0.0,0.0
2019-12-23,Senate Leadership Fund,Maine,217,0.22219242424242425,1.3323162742424244,4.072977272727272,15.27513612272727,0.0,0.0
2019-12-23,Senate Leadership Fund,Maryland,218,0.3313477272727272,2.9873867772727283,6.3353636363636365,33.13721223181818,0.0,0.0
2019-12-23,Senate Leadership Fund,Massachusetts,219,0.4482878787878787,3.894321828787879,8.424477272727273,43.19809258636364,0.0,0.0
2019-12-23,Senate Leadership Fund,Michigan,220,0.8543446969696971,8.798569246969697,17.959068181818182,98.12351591363635,0.0,0.0
2019-12-23,Senate Leadership Fund,Minnesota,221,0.3787621212121213,4.321275021212122,9.009333333333334,48.7928725969697,0.0,0.0
2019-12-23,Senate Leadership Fund,Mississippi,222,0.14548939393939395,1.471326943939394,2.6284469696969697,16.007353156060606,0.0,0.0
2019-12-23,Senate Leadership Fund,Missouri,223,0.4465969696969697,5.3694305196969685,10.066128787878787,59.74199461060606,0.0,0.0
2019-12-23,Senate Leadership Fund,Montana,224,0.13093560606060606,1.308546656060606,2.118712121212121,14.00187817121212,0.0,0.0
2019-12-23,Senate Leadership Fund,Nebraska,225,0.16584015151515152,2.1426858515151515,3.559174242424242,23.50734448787879,0.0,0.0
2019-12-23,Senate Leadership Fund,Nevada,226,0.2440507575757576,2.8202979575757583,4.936196969696969,30.93287326060606,0.0,0.0
2019-12-23,Senate Leadership Fund,New Hampshire,227,0.11092651515151516,1.2677002651515152,2.410515151515152,14.08341390151515,0.0,0.0
2019-12-23,Senate Leadership Fund,New Jersey,228,0.6928659090909091,6.138087709090907,13.189507575757576,68.13674573939393,0.0,0.0
2019-12-23,Senate Leadership Fund,New Mexico,229,0.1805886363636364,1.8296638863636363,4.2041818181818185,20.84485025,0.0,0.0
2019-12-23,Senate Leadership Fund,New York,230,1.1205674242424242,10.93928872424242,22.98348484848485,122.06330887575756,0.0,0.0
2019-12-23,Senate Leadership Fund,North Carolina,231,0.8082492424242423,90.14222143528136,18.056606060606054,919.5175981885283,0.0,0.0
2019-12-23,Senate Leadership Fund,North Dakota,232,0.0601469696969697,0.4798379696969697,1.08475,5.319813727272726,0.0,0.0
2019-12-23,Senate Leadership Fund,Ohio,233,0.910835606060606,8.122648456060606,18.671090909090907,91.44483875909091,0.0,0.0
2019-12-23,Senate Leadership Fund,Oklahoma,234,0.3329136363636364,3.511696436363637,8.066212121212121,40.14302037575757,0.0,0.0
2019-12-23,Senate Leadership Fund,Oregon,235,0.3200727272727273,3.0778764772727283,5.9134166666666665,33.742163598484844,0.0,0.0
2019-12-23,Senate Leadership Fund,Pennsylvania,236,0.9006371212121212,9.14644347121212,20.39209848484848,103.5997807439394,0.0,0.0
2019-12-23,Senate Leadership Fund,Rhode Island,237,0.05636287878787879,0.5516392287878787,1.5302651515151515,6.528053774242424,0.0,0.0
2019-12-23,Senate Leadership Fund,South Carolina,238,0.4333537878787879,3.374650387878789,9.011166666666666,38.69152326666666,0.0,0.0
2019-12-23,Senate Leadership Fund,South Dakota,239,0.09465151515151517,0.6615829651515153,2.026598484848485,7.747452207575757,0.0,0.0
2019-12-23,Senate Leadership Fund,Tennessee,240,0.4802106060606061,5.534946106060606,9.924621212121213,60.93149762121212,0.0,0.0
2019-12-23,Senate Leadership Fund,Texas,241,2.599154545454545,22.028391895454543,46.14192424242425,242.2005920469697,0.0,0.0
2019-12-23,Senate Leadership Fund,Utah,242,0.2422128787878788,2.616816778787879,4.952128787878788,28.91404086969697,0.0,0.0
2019-12-23,Senate Leadership Fund,Vermont,243,0.029096212121212123,0.3640328121212121,0.7885757575757576,4.16839053939394,0.0,0.0
2019-12-23,Senate Leadership Fund,Virginia,244,0.9889484848484849,7.335188234848485,16.344113636363634,80.3834420227273,0.0,0.0
2019-12-23,Senate Leadership Fund,Washington,245,0.6879378787878787,6.094707228787876,13.03342424242424,67.59264222878788,0.0,0.0
2019-12-23,Senate Leadership Fund,"Washington, District of Columbia",246,0.07113030303030303,0.496925703030303,1.0146060606060607,5.311268733333333,0.0,0.0
2019-12-23,Senate Leadership Fund,West Virginia,247,0.1515507575757576,1.2808316575757581,2.8011439393939392,14.196614839393938,0.0,0.0
2019-12-23,Senate Leadership Fund,Wisconsin,248,0.6287681818181818,5.142196431818184,11.14628787878788,56.69088203787878,0.0,0.0
2019-12-23,Senate Leadership Fund,Wyoming,249,0.05814242424242425,0.8023521242424243,1.7549772727272726,9.264729699999998,0.0,0.0
2019-12-24,Senate Leadership Fund,Alabama,250,0.3696280303030303,3.3554965303030313,8.270439393939395,38.400566984848496,0.0,0.0
2019-12-24,Senate Leadership Fund,Alaska,251,0.1379098484848485,1.5182644984848486,3.3265378787878785,17.255571165151515,0.0,0.0
2019-12-24,Senate Leadership Fund,Arizona,252,0.725160606060606,92.1766278060606,14.11009090909091,936.9385326545456,0.0,0.0
2019-12-24,Senate Leadership Fund,Arkansas,253,0.16203636363636362,2.2318813636363632,4.619386363636363,25.50600409090909,0.0,0.0
2019-12-24,Senate Leadership Fund,California,254,2.165428787878788,21.350840887878785,41.235333333333344,234.8335827060606,0.0,0.0
2019-12-24,Senate Leadership Fund,Colorado,255,0.6179712121212121,86.53765521212124,12.448560606060605,879.4562809696966,0.0,0.0
2019-12-24,Senate Leadership Fund,Connecticut,256,0.19314621212121208,1.853153412121212,3.520401515151515,20.271383260606054,0.0,0.0
2019-12-24,Senate Leadership Fund,Delaware,257,0.07279318181818183,0.5584174318181818,1.5059848484848484,6.4063750075757575,0.0,0.0
2019-12-24,Senate Leadership Fund,Florida,258,2.253264393939394,21.818765393939394,46.18126515151515,243.61495706060612,0.0,0.0
2019-12-24,Senate Leadership Fund,Georgia,259,0.9198613636363636,7.188560863636362,16.992628787878786,80.24950556060605,0.0,0.0
2019-12-24,Senate Leadership Fund,Hawaii,260,0.05285075757575757,0.5037031075757575,0.8162045454545455,5.365714622727271,0.0,0.0
2019-12-24,Senate Leadership Fund,Idaho,261,0.17291136363636364,2.039970963636364,4.375272727272727,23.215601418181816,0.0,0.0
2019-12-24,Senate Leadership Fund,Illinois,262,0.744056818181818,6.769895468181819,14.943886363636365,75.7500763772727,0.0,0.0
2019-12-24,Senate Leadership Fund,Indiana,263,0.5535121212121212,5.0454507712121215,11.798530303030304,57.12627486212122,0.0,0.0
