"name","state_code","contribution_date","sum"
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-16,50.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-17,10.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-20,250.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-21,100.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-22,510.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-24,250.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-26,10.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-28,10.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-30,40.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-03-31,500035.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-01,25.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-04,219.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-05,25.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-14,250.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-15,150.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-16,50.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-20,310.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-21,100.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-22,35.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-24,15.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-26,125.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-27,150.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-28,40.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-29,40.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-04-30,60.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-04,100.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-06,110.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-08,120.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-09,95.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-10,20.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-11,100.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-12,220.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-13,50.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-14,2580.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-15,850.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-16,280.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-17,25.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-20,50.0
