"name","state_code","contribution_date","sum"
SENATE LEADERSHIP FUND,PA,2020-02-26,50000.0
SENATE LEADERSHIP FUND,PA,2020-04-06,50000.0
SENATE LEADERSHIP FUND,PA,2020-07-16,250000.0
SENATE LEADERSHIP FUND,PA,2020-08-18,250.0
SENATE LEADERSHIP FUND,SC,2020-07-31,2000.0
SENATE LEADERSHIP FUND,SC,2020-08-05,2500.0
SENATE LEADERSHIP FUND,TN,2020-03-31,200000.0
SENATE LEADERSHIP FUND,TN,2020-07-07,500.0
SENATE LEADERSHIP FUND,TN,2020-08-20,500.0
SENATE LEADERSHIP FUND,TX,2019-07-17,1000.0
SENATE LEADERSHIP FUND,TX,2019-10-15,50000.0
SENATE LEADERSHIP FUND,TX,2019-12-31,250000.0
SENATE LEADERSHIP FUND,TX,2020-03-12,250000.0
SENATE LEADERSHIP FUND,TX,2020-03-23,250000.0
SENATE LEADERSHIP FUND,TX,2020-04-28,200000.0
SENATE LEADERSHIP FUND,TX,2020-05-10,250.0
SENATE LEADERSHIP FUND,TX,2020-05-13,250000.0
SENATE LEADERSHIP FUND,TX,2020-05-21,125000.0
SENATE LEADERSHIP FUND,TX,2020-06-04,30000.0
SENATE LEADERSHIP FUND,TX,2020-06-10,200000.0
SENATE LEADERSHIP FUND,TX,2020-07-03,40000.0
SENATE LEADERSHIP FUND,TX,2020-07-08,250000.0
SENATE LEADERSHIP FUND,TX,2020-07-14,500000.0
SENATE LEADERSHIP FUND,TX,2020-07-24,7500.0
SENATE LEADERSHIP FUND,TX,2020-08-03,50000.0
SENATE LEADERSHIP FUND,TX,2020-08-16,150000.0
SENATE LEADERSHIP FUND,TX,2020-08-18,2800.0
SENATE LEADERSHIP FUND,TX,2020-08-19,1000000.0
SENATE LEADERSHIP FUND,TX,2020-08-20,250.0
SENATE LEADERSHIP FUND,TX,2020-08-21,250.0
SENATE LEADERSHIP FUND,TX,2020-08-30,10000.0
SENATE LEADERSHIP FUND,TX,2020-08-31,1000.0
SENATE LEADERSHIP FUND,UT,2020-08-28,2800.0
SENATE LEADERSHIP FUND,VA,2019-12-05,50000.0
SENATE LEADERSHIP FUND,VA,2020-05-15,50000.0
SENATE LEADERSHIP FUND,VA,2020-07-28,2800.0
SENATE LEADERSHIP FUND,VA,2020-07-30,500.0
SENATE LEADERSHIP FUND,VA,2020-08-06,50000.0
SENATE LEADERSHIP FUND,VA,2020-08-20,1000.0
SENATE LEADERSHIP FUND,VA,2020-08-30,1000.0
SENATE LEADERSHIP FUND,VA,2020-08-31,3000.0
SENATE LEADERSHIP FUND,WA,2019-10-02,9775.0
SENATE LEADERSHIP FUND,WA,2019-10-30,9775.0
SENATE LEADERSHIP FUND,WA,2019-11-20,9775.0
SENATE LEADERSHIP FUND,WA,2019-12-20,9775.0
SENATE LEADERSHIP FUND,WA,2020-01-22,9775.0
SENATE LEADERSHIP FUND,WA,2020-02-18,9775.0
SENATE LEADERSHIP FUND,WA,2020-03-24,9775.0
SENATE LEADERSHIP FUND,WA,2020-04-20,9775.0
SENATE LEADERSHIP FUND,WA,2020-05-27,9775.0
SENATE LEADERSHIP FUND,WA,2020-07-22,9775.0
SENATE LEADERSHIP FUND,WA,2020-08-20,250.0
SENATE LEADERSHIP FUND,WA,2020-08-27,9775.0
SENATE LEADERSHIP FUND,WI,2020-05-05,500000.0
SENATE LEADERSHIP FUND,WY,2020-01-15,2500000.0
SENATE LEADERSHIP FUND,WY,2020-03-12,7500000.0
SENATE LEADERSHIP FUND,WY,2020-07-09,10000000
