"name","state_code","contribution_date","sum"
BIDEN FOR PRESIDENT,DE,2020-10-14,31476.270000000004
BIDEN FOR PRESIDENT,FL,2019-01-23,27.0
BIDEN FOR PRESIDENT,FL,2019-01-25,22.5
BIDEN FOR PRESIDENT,FL,2019-01-27,22.5
BIDEN FOR PRESIDENT,FL,2019-01-31,9.0
BIDEN FOR PRESIDENT,FL,2019-02-01,22.5
BIDEN FOR PRESIDENT,FL,2019-02-02,22.5
BIDEN FOR PRESIDENT,FL,2019-02-07,110.0
BIDEN FOR PRESIDENT,FL,2019-02-08,65.0
BIDEN FOR PRESIDENT,FL,2019-02-09,40.0
BIDEN FOR PRESIDENT,FL,2019-02-12,5.0
BIDEN FOR PRESIDENT,FL,2019-02-14,100.0
BIDEN FOR PRESIDENT,FL,2019-02-21,18.0
BIDEN FOR PRESIDENT,FL,2019-02-23,27.0
BIDEN FOR PRESIDENT,FL,2019-02-24,37.5
BIDEN FOR PRESIDENT,FL,2019-02-27,22.5
BIDEN FOR PRESIDENT,FL,2019-02-28,31.5
BIDEN FOR PRESIDENT,FL,2019-03-01,20.0
BIDEN FOR PRESIDENT,FL,2019-03-02,37.5
BIDEN FOR PRESIDENT,FL,2019-03-07,61.3
BIDEN FOR PRESIDENT,FL,2019-03-08,55.0
BIDEN FOR PRESIDENT,FL,2019-03-09,6.0
BIDEN FOR PRESIDENT,FL,2019-03-12,5.0
BIDEN FOR PRESIDENT,FL,2019-03-13,15.0
BIDEN FOR PRESIDENT,FL,2019-03-14,150.0
BIDEN FOR PRESIDENT,FL,2019-03-21,22.5
BIDEN FOR PRESIDENT,FL,2019-03-23,27.0
BIDEN FOR PRESIDENT,FL,2019-03-24,45.0
BIDEN FOR PRESIDENT,FL,2019-03-27,22.5
BIDEN FOR PRESIDENT,FL,2019-03-29,25.0
BIDEN FOR PRESIDENT,FL,2019-03-30,9.0
BIDEN FOR PRESIDENT,FL,2019-03-31,45.0
BIDEN FOR PRESIDENT,FL,2019-04-01,70.0
BIDEN FOR PRESIDENT,FL,2019-04-02,55.5
BIDEN FOR PRESIDENT,FL,2019-04-06,45.0
BIDEN FOR PRESIDENT,FL,2019-04-07,16.3
BIDEN FOR PRESIDENT,FL,2019-04-08,55.0
BIDEN FOR PRESIDENT,FL,2019-04-09,21.0
BIDEN FOR PRESIDENT,FL,2019-04-12,5.0
BIDEN FOR PRESIDENT,FL,2019-04-14,280.0
BIDEN FOR PRESIDENT,FL,2019-04-16,25.0
BIDEN FOR PRESIDENT,FL,2019-04-19,5.0
BIDEN FOR PRESIDENT,FL,2019-04-20,300.0
BIDEN FOR PRESIDENT,FL,2019-04-21,22.5
BIDEN FOR PRESIDENT,FL,2019-04-23,5627.0
BIDEN FOR PRESIDENT,FL,2019-04-24,11245.0
BIDEN FOR PRESIDENT,FL,2019-04-25,217239.24
BIDEN FOR PRESIDENT,FL,2019-04-26,45746.780000000006
BIDEN FOR PRESIDENT,FL,2019-04-27,10335.16
BIDEN FOR PRESIDENT,FL,2019-04-28,14282.84
BIDEN FOR PRESIDENT,FL,2019-04-29,22845.0
BIDEN FOR PRESIDENT,FL,2019-04-30,9796.06
BIDEN FOR PRESIDENT,FL,2019-05-01,6605.0
BIDEN FOR PRESIDENT,FL,2019-05-02,8662.5
BIDEN FOR PRESIDENT,FL,2019-05-03,3850.0
BIDEN FOR PRESIDENT,FL,2019-05-04,4610.0
BIDEN FOR PRESIDENT,FL,2019-05-05,866.0
BIDEN FOR PRESIDENT,FL,2019-05-06,6162.65
BIDEN FOR PRESIDENT,FL,2019-05-07,5216.3
BIDEN FOR PRESIDENT,FL,2019-05-08,43040.0
BIDEN FOR PRESIDENT,FL,2019-05-09,137981.0
BIDEN FOR PRESIDENT,FL,2019-05-10,208447.5
BIDEN FOR PRESIDENT,FL,2019-05-11,25550.0
BIDEN FOR PRESIDENT,FL,2019-05-12,33875.0
BIDEN FOR PRESIDENT,FL,2019-05-13,125450.0
BIDEN FOR PRESIDENT,FL,2019-05-14,97032.0
BIDEN FOR PRESIDENT,FL,2019-05-15,206665.0
BIDEN FOR PRESIDENT,FL,2019-05-16,147730.0
BIDEN FOR PRESIDENT,FL,2019-05-17,128333.0
BIDEN FOR PRESIDENT,FL,2019-05-18,41179.35
BIDEN FOR PRESIDENT,FL,2019-05-19,50430.0
BIDEN FOR PRESIDENT,FL,2019-05-20,105366.0
BIDEN FOR PRESIDENT,FL,2019-05-21,52882.5
BIDEN FOR PRESIDENT,FL,2019-05-22,8310.0
BIDEN FOR PRESIDENT,FL,2019-05-23,4752.0
BIDEN FOR PRESIDENT,FL,2019-05-24,19840.0
BIDEN FOR PRESIDENT,FL,2019-05-25,116818.48999999999
BIDEN FOR PRESIDENT,FL,2019-05-26,1280.0
BIDEN FOR PRESIDENT,FL,2019-05-27,207.5
BIDEN FOR PRESIDENT,FL,2019-05-28,7950.0
BIDEN FOR PRESIDENT,FL,2019-05-29,3707.5
BIDEN FOR PRESIDENT,FL,2019-05-30,2629.0
BIDEN FOR PRESIDENT,FL,2019-05-31,2355.0
BIDEN FOR PRESIDENT,FL,2019-06-01,1509.0
BIDEN FOR PRESIDENT,FL,2019-06-02,3618.5
BIDEN FOR PRESIDENT,FL,2019-06-03,5680.0
BIDEN FOR PRESIDENT,FL,2019-06-04,6070.0
BIDEN FOR PRESIDENT,FL,2019-06-05,7297.5
BIDEN FOR PRESIDENT,FL,2019-06-06,1650.0
BIDEN FOR PRESIDENT,FL,2019-06-07,171.3
BIDEN FOR PRESIDENT,FL,2019-06-08,862.5
BIDEN FOR PRESIDENT,FL,2019-06-09,531.0
BIDEN FOR PRESIDENT,FL,2019-06-10,7397.5
BIDEN FOR PRESIDENT,FL,2019-06-11,1276.65
BIDEN FOR PRESIDENT,FL,2019-06-12,12735.0
BIDEN FOR PRESIDENT,FL,2019-06-13,13830.5
BIDEN FOR PRESIDENT,FL,2019-06-14,826.0
BIDEN FOR PRESIDENT,FL,2019-06-15,645.0
BIDEN FOR PRESIDENT,FL,2019-06-16,1500.0
BIDEN FOR PRESIDENT,FL,2019-06-17,7615.0
BIDEN FOR PRESIDENT,FL,2019-06-18,10499.0
BIDEN FOR PRESIDENT,FL,2019-06-19,6115.0
BIDEN FOR PRESIDENT,FL,2019-06-20,7115.0
BIDEN FOR PRESIDENT,FL,2019-06-21,975.5
BIDEN FOR PRESIDENT,FL,2019-06-22,1393.0
BIDEN FOR PRESIDENT,FL,2019-06-23,1647.0
BIDEN FOR PRESIDENT,FL,2019-06-24,10113.0
BIDEN FOR PRESIDENT,FL,2019-06-25,1550.0
BIDEN FOR PRESIDENT,FL,2019-06-26,2470.0
BIDEN FOR PRESIDENT,FL,2019-06-27,3060.5
BIDEN FOR PRESIDENT,FL,2019-06-28,9408.0
BIDEN FOR PRESIDENT,FL,2019-06-29,4570.5
BIDEN FOR PRESIDENT,FL,2019-06-30,12888.0
BIDEN FOR PRESIDENT,FL,2019-07-01,3707.0
BIDEN FOR PRESIDENT,FL,2019-07-02,1140.5
BIDEN FOR PRESIDENT,FL,2019-07-03,807.0
BIDEN FOR PRESIDENT,FL,2019-07-04,918.0
BIDEN FOR PRESIDENT,FL,2019-07-05,1076.0
BIDEN FOR PRESIDENT,FL,2019-07-06,983.0
BIDEN FOR PRESIDENT,FL,2019-07-07,344.3
BIDEN FOR PRESIDENT,FL,2019-07-08,1466.5
BIDEN FOR PRESIDENT,FL,2019-07-09,957.0
BIDEN FOR PRESIDENT,FL,2019-07-10,1397.5
BIDEN FOR PRESIDENT,FL,2019-07-11,936.0
BIDEN FOR PRESIDENT,FL,2019-07-12,710.0
BIDEN FOR PRESIDENT,FL,2019-07-13,8351.0
BIDEN FOR PRESIDENT,FL,2019-07-14,726.0
BIDEN FOR PRESIDENT,FL,2019-07-15,1457.0
BIDEN FOR PRESIDENT,FL,2019-07-16,3190.35
BIDEN FOR PRESIDENT,FL,2019-07-17,581.0
BIDEN FOR PRESIDENT,FL,2019-07-18,637.0
BIDEN FOR PRESIDENT,FL,2019-07-19,6421.0
BIDEN FOR PRESIDENT,FL,2019-07-20,859.45
BIDEN FOR PRESIDENT,FL,2019-07-21,535.5
BIDEN FOR PRESIDENT,FL,2019-07-22,2208.0
BIDEN FOR PRESIDENT,FL,2019-07-23,2246.0
BIDEN FOR PRESIDENT,FL,2019-07-24,962.0
BIDEN FOR PRESIDENT,FL,2019-07-25,1974.35
BIDEN FOR PRESIDENT,FL,2019-07-26,2641.0
BIDEN FOR PRESIDENT,FL,2019-07-27,1423.5
BIDEN FOR PRESIDENT,FL,2019-07-28,1332.0
BIDEN FOR PRESIDENT,FL,2019-07-29,4807.5
BIDEN FOR PRESIDENT,FL,2019-07-30,9767.82
BIDEN FOR PRESIDENT,FL,2019-07-31,5552.0
BIDEN FOR PRESIDENT,FL,2019-08-01,7667.39
BIDEN FOR PRESIDENT,FL,2019-08-02,8829.529999999999
BIDEN FOR PRESIDENT,FL,2019-08-03,1175.35
BIDEN FOR PRESIDENT,FL,2019-08-04,143.0
BIDEN FOR PRESIDENT,FL,2019-08-05,2855.0
BIDEN FOR PRESIDENT,FL,2019-08-06,3155.0
BIDEN FOR PRESIDENT,FL,2019-08-07,5389.3
BIDEN FOR PRESIDENT,FL,2019-08-08,12555.5
BIDEN FOR PRESIDENT,FL,2019-08-09,8498.68
BIDEN FOR PRESIDENT,FL,2019-08-10,4993.17
BIDEN FOR PRESIDENT,FL,2019-08-11,2791.0
BIDEN FOR PRESIDENT,FL,2019-08-12,1171.0
BIDEN FOR PRESIDENT,FL,2019-08-13,1761.0
BIDEN FOR PRESIDENT,FL,2019-08-14,2497.7
BIDEN FOR PRESIDENT,FL,2019-08-15,9453.05
BIDEN FOR PRESIDENT,FL,2019-08-16,5310.0
BIDEN FOR PRESIDENT,FL,2019-08-17,1911.0
BIDEN FOR PRESIDENT,FL,2019-08-18,1795.0
BIDEN FOR PRESIDENT,FL,2019-08-19,4056.0
BIDEN FOR PRESIDENT,FL,2019-08-20,4380.0
BIDEN FOR PRESIDENT,FL,2019-08-21,1788.5
BIDEN FOR PRESIDENT,FL,2019-08-22,1362.0
BIDEN FOR PRESIDENT,FL,2019-08-23,10790.0
BIDEN FOR PRESIDENT,FL,2019-08-24,4413.0
BIDEN FOR PRESIDENT,FL,2019-08-25,2808.0
BIDEN FOR PRESIDENT,FL,2019-08-26,2850.0
BIDEN FOR PRESIDENT,FL,2019-08-27,11812.82
BIDEN FOR PRESIDENT,FL,2019-08-28,8545.0
BIDEN FOR PRESIDENT,FL,2019-08-29,15253.5
BIDEN FOR PRESIDENT,FL,2019-08-30,5928.65
BIDEN FOR PRESIDENT,FL,2019-08-31,3288.0
BIDEN FOR PRESIDENT,FL,2019-09-01,4103.29
BIDEN FOR PRESIDENT,FL,2019-09-02,879.0
BIDEN FOR PRESIDENT,FL,2019-09-03,8655.5
BIDEN FOR PRESIDENT,FL,2019-09-04,4743.0
BIDEN FOR PRESIDENT,FL,2019-09-05,5250.0
BIDEN FOR PRESIDENT,FL,2019-09-06,9250.5
BIDEN FOR PRESIDENT,FL,2019-09-07,6737.3
BIDEN FOR PRESIDENT,FL,2019-09-08,976.5
BIDEN FOR PRESIDENT,FL,2019-09-09,12991.0
BIDEN FOR PRESIDENT,FL,2019-09-10,7615.0
BIDEN FOR PRESIDENT,FL,2019-09-11,5535.5
BIDEN FOR PRESIDENT,FL,2019-09-12,7969.0
BIDEN FOR PRESIDENT,FL,2019-09-13,26963.0
BIDEN FOR PRESIDENT,FL,2019-09-14,15026.0
BIDEN FOR PRESIDENT,FL,2019-09-15,26672.0
BIDEN FOR PRESIDENT,FL,2019-09-16,7424.0
BIDEN FOR PRESIDENT,FL,2019-09-17,12121.0
BIDEN FOR PRESIDENT,FL,2019-09-18,16388.0
BIDEN FOR PRESIDENT,FL,2019-09-19,7554.0
BIDEN FOR PRESIDENT,FL,2019-09-20,14233.0
BIDEN FOR PRESIDENT,FL,2019-09-21,8242.0
BIDEN FOR PRESIDENT,FL,2019-09-22,12481.0
BIDEN FOR PRESIDENT,FL,2019-09-23,12437.05
BIDEN FOR PRESIDENT,FL,2019-09-24,2427.0
BIDEN FOR PRESIDENT,FL,2019-09-25,7770.0
BIDEN FOR PRESIDENT,FL,2019-09-26,3596.0
BIDEN FOR PRESIDENT,FL,2019-09-27,4480.5
BIDEN FOR PRESIDENT,FL,2019-09-28,4470.0
BIDEN FOR PRESIDENT,FL,2019-09-29,7262.5
BIDEN FOR PRESIDENT,FL,2019-09-30,26853.0
BIDEN FOR PRESIDENT,FL,2019-10-01,1360.0
BIDEN FOR PRESIDENT,FL,2019-10-02,1114.5
BIDEN FOR PRESIDENT,FL,2019-10-03,2088.11
BIDEN FOR PRESIDENT,FL,2019-10-04,3796.0
BIDEN FOR PRESIDENT,FL,2019-10-05,3133.0
BIDEN FOR PRESIDENT,FL,2019-10-06,2442.0
BIDEN FOR PRESIDENT,FL,2019-10-07,3472.3
BIDEN FOR PRESIDENT,FL,2019-10-08,1706.5
BIDEN FOR PRESIDENT,FL,2019-10-09,2298.5
BIDEN FOR PRESIDENT,FL,2019-10-10,1664.5
BIDEN FOR PRESIDENT,FL,2019-10-11,1351.0
BIDEN FOR PRESIDENT,FL,2019-10-12,1537.0
BIDEN FOR PRESIDENT,FL,2019-10-13,933.0
BIDEN FOR PRESIDENT,FL,2019-10-14,1981.0
BIDEN FOR PRESIDENT,FL,2019-10-15,3356.0
BIDEN FOR PRESIDENT,FL,2019-10-16,4768.6
BIDEN FOR PRESIDENT,FL,2019-10-17,4200.950000000001
BIDEN FOR PRESIDENT,FL,2019-10-18,2627.63
BIDEN FOR PRESIDENT,FL,2019-10-19,2643.5
BIDEN FOR PRESIDENT,FL,2019-10-20,1660.0
BIDEN FOR PRESIDENT,FL,2019-10-21,2573.5
BIDEN FOR PRESIDENT,FL,2019-10-22,1827.22
BIDEN FOR PRESIDENT,FL,2019-10-23,3209.0
BIDEN FOR PRESIDENT,FL,2019-10-24,3369.12
BIDEN FOR PRESIDENT,FL,2019-10-25,3851.0
BIDEN FOR PRESIDENT,FL,2019-10-26,4429.0
BIDEN FOR PRESIDENT,FL,2019-10-27,3650.5
BIDEN FOR PRESIDENT,FL,2019-10-28,3106.0
BIDEN FOR PRESIDENT,FL,2019-10-29,6834.5
BIDEN FOR PRESIDENT,FL,2019-10-30,2580.0
BIDEN FOR PRESIDENT,FL,2019-10-31,5910.0
BIDEN FOR PRESIDENT,FL,2019-11-01,1552.0
BIDEN FOR PRESIDENT,FL,2019-11-02,2342.58
BIDEN FOR PRESIDENT,FL,2019-11-03,2136.0
BIDEN FOR PRESIDENT,FL,2019-11-04,3756.5
BIDEN FOR PRESIDENT,FL,2019-11-05,2408.5
BIDEN FOR PRESIDENT,FL,2019-11-06,2316.0
BIDEN FOR PRESIDENT,FL,2019-11-07,3889.3
BIDEN FOR PRESIDENT,FL,2019-11-08,1372.5
BIDEN FOR PRESIDENT,FL,2019-11-09,1051.0
BIDEN FOR PRESIDENT,FL,2019-11-10,2064.5
BIDEN FOR PRESIDENT,FL,2019-11-11,3280.0
BIDEN FOR PRESIDENT,FL,2019-11-12,2902.0
BIDEN FOR PRESIDENT,FL,2019-11-13,3332.0
BIDEN FOR PRESIDENT,FL,2019-11-14,5558.0
BIDEN FOR PRESIDENT,FL,2019-11-15,2508.0
BIDEN FOR PRESIDENT,FL,2019-11-16,2163.1
BIDEN FOR PRESIDENT,FL,2019-11-17,2811.0
BIDEN FOR PRESIDENT,FL,2019-11-18,3011.0
BIDEN FOR PRESIDENT,FL,2019-11-19,855.0
BIDEN FOR PRESIDENT,FL,2019-11-20,5015.0
BIDEN FOR PRESIDENT,FL,2019-11-21,615.5
BIDEN FOR PRESIDENT,FL,2019-11-22,322.0
BIDEN FOR PRESIDENT,FL,2019-11-23,3171.62
BIDEN FOR PRESIDENT,FL,2019-11-24,1845.1
BIDEN FOR PRESIDENT,FL,2019-11-25,4583.0
BIDEN FOR PRESIDENT,FL,2019-11-26,-1445.0
BIDEN FOR PRESIDENT,FL,2019-11-27,2379.0
BIDEN FOR PRESIDENT,FL,2019-11-28,1352.0
BIDEN FOR PRESIDENT,FL,2019-11-29,2802.5
BIDEN FOR PRESIDENT,FL,2019-11-30,4862.0
BIDEN FOR PRESIDENT,FL,2019-12-01,1412.0
BIDEN FOR PRESIDENT,FL,2019-12-02,1432.0
BIDEN FOR PRESIDENT,FL,2019-12-03,2367.0
BIDEN FOR PRESIDENT,FL,2019-12-04,1839.5
BIDEN FOR PRESIDENT,FL,2019-12-05,5372.5
BIDEN FOR PRESIDENT,FL,2019-12-06,3700.8
BIDEN FOR PRESIDENT,FL,2019-12-07,3021.3
BIDEN FOR PRESIDENT,FL,2019-12-08,1274.5
BIDEN FOR PRESIDENT,FL,2019-12-09,2143.0
BIDEN FOR PRESIDENT,FL,2019-12-10,2439.0
BIDEN FOR PRESIDENT,FL,2019-12-11,2243.0
BIDEN FOR PRESIDENT,FL,2019-12-12,1349.0
BIDEN FOR PRESIDENT,FL,2019-12-13,2170.0
BIDEN FOR PRESIDENT,FL,2019-12-14,2603.0
BIDEN FOR PRESIDENT,FL,2019-12-15,2058.0
BIDEN FOR PRESIDENT,FL,2019-12-16,2752.5
BIDEN FOR PRESIDENT,FL,2019-12-17,382.0999999999999
BIDEN FOR PRESIDENT,FL,2019-12-18,1436.0
BIDEN FOR PRESIDENT,FL,2019-12-19,5725.6
BIDEN FOR PRESIDENT,FL,2019-12-20,3572.0
BIDEN FOR PRESIDENT,FL,2019-12-21,2266.5
BIDEN FOR PRESIDENT,FL,2019-12-22,3413.0
BIDEN FOR PRESIDENT,FL,2019-12-23,2470.7
BIDEN FOR PRESIDENT,FL,2019-12-24,1688.0
BIDEN FOR PRESIDENT,FL,2019-12-25,2971.0
BIDEN FOR PRESIDENT,FL,2019-12-26,3541.0
BIDEN FOR PRESIDENT,FL,2019-12-27,4299.5
BIDEN FOR PRESIDENT,FL,2019-12-28,3348.5
BIDEN FOR PRESIDENT,FL,2019-12-29,3019.5
BIDEN FOR PRESIDENT,FL,2019-12-30,4662.51
BIDEN FOR PRESIDENT,FL,2019-12-31,7453.01
BIDEN FOR PRESIDENT,FL,2020-01-01,4640.0
BIDEN FOR PRESIDENT,FL,2020-01-02,2465.1800000000003
BIDEN FOR PRESIDENT,FL,2020-01-03,11048.0
BIDEN FOR PRESIDENT,FL,2020-01-04,1770.5
BIDEN FOR PRESIDENT,FL,2020-01-05,6029.419999999999
BIDEN FOR PRESIDENT,FL,2020-01-06,6424.0
BIDEN FOR PRESIDENT,FL,2020-01-07,7764.42
BIDEN FOR PRESIDENT,FL,2020-01-08,10632.5
BIDEN FOR PRESIDENT,FL,2020-01-09,2969.0
BIDEN FOR PRESIDENT,FL,2020-01-10,4633.5
BIDEN FOR PRESIDENT,FL,2020-01-11,8776.0
BIDEN FOR PRESIDENT,FL,2020-01-12,4196.52
BIDEN FOR PRESIDENT,FL,2020-01-13,3968.0
BIDEN FOR PRESIDENT,FL,2020-01-14,12259.0
BIDEN FOR PRESIDENT,FL,2020-01-15,7435.0
BIDEN FOR PRESIDENT,FL,2020-01-16,8371.0
BIDEN FOR PRESIDENT,FL,2020-01-17,9378.5
BIDEN FOR PRESIDENT,FL,2020-01-18,2772.5
BIDEN FOR PRESIDENT,FL,2020-01-19,4935.6
BIDEN FOR PRESIDENT,FL,2020-01-20,9285.08
BIDEN FOR PRESIDENT,FL,2020-01-21,8408.5
BIDEN FOR PRESIDENT,FL,2020-01-22,13509.0
BIDEN FOR PRESIDENT,FL,2020-01-23,11775.2
BIDEN FOR PRESIDENT,FL,2020-01-24,8989.5
BIDEN FOR PRESIDENT,FL,2020-01-25,8507.0
BIDEN FOR PRESIDENT,FL,2020-01-26,5907.0
BIDEN FOR PRESIDENT,FL,2020-01-27,10390.5
BIDEN FOR PRESIDENT,FL,2020-01-28,17452.78
BIDEN FOR PRESIDENT,FL,2020-01-29,6572.25
BIDEN FOR PRESIDENT,FL,2020-01-30,15538.0
BIDEN FOR PRESIDENT,FL,2020-01-31,20206.3
BIDEN FOR PRESIDENT,FL,2020-02-01,7829.0
BIDEN FOR PRESIDENT,FL,2020-02-02,13881.0
BIDEN FOR PRESIDENT,FL,2020-02-03,23696.0
BIDEN FOR PRESIDENT,FL,2020-02-04,14231.5
BIDEN FOR PRESIDENT,FL,2020-02-05,12339.2
BIDEN FOR PRESIDENT,FL,2020-02-06,9538.98
BIDEN FOR PRESIDENT,FL,2020-02-07,11858.3
BIDEN FOR PRESIDENT,FL,2020-02-08,3527.5
BIDEN FOR PRESIDENT,FL,2020-02-09,6272.5
BIDEN FOR PRESIDENT,FL,2020-02-10,13405.7
BIDEN FOR PRESIDENT,FL,2020-02-11,11887.5
BIDEN FOR PRESIDENT,FL,2020-02-12,9911.12
BIDEN FOR PRESIDENT,FL,2020-02-13,12543.0
BIDEN FOR PRESIDENT,FL,2020-02-14,5286.0
BIDEN FOR PRESIDENT,FL,2020-02-15,5636.0
BIDEN FOR PRESIDENT,FL,2020-02-16,5551.0
BIDEN FOR PRESIDENT,FL,2020-02-17,8739.0
BIDEN FOR PRESIDENT,FL,2020-02-18,13466.5
BIDEN FOR PRESIDENT,FL,2020-02-19,14857.6
BIDEN FOR PRESIDENT,FL,2020-02-20,12940.0
BIDEN FOR PRESIDENT,FL,2020-02-21,19086.0
BIDEN FOR PRESIDENT,FL,2020-02-22,15572.0
BIDEN FOR PRESIDENT,FL,2020-02-23,12754.54
BIDEN FOR PRESIDENT,FL,2020-02-24,17332.5
BIDEN FOR PRESIDENT,FL,2020-02-25,19820.33
BIDEN FOR PRESIDENT,FL,2020-02-26,29637.9
BIDEN FOR PRESIDENT,FL,2020-02-27,36433.96
BIDEN FOR PRESIDENT,FL,2020-02-28,27400.5
BIDEN FOR PRESIDENT,FL,2020-02-29,123346.08
BIDEN FOR PRESIDENT,FL,2020-03-01,142671.72
BIDEN FOR PRESIDENT,FL,2020-03-02,134586.63999999998
BIDEN FOR PRESIDENT,FL,2020-03-03,82061.51
BIDEN FOR PRESIDENT,FL,2020-03-04,250035.21
BIDEN FOR PRESIDENT,FL,2020-03-05,101725.60999999999
BIDEN FOR PRESIDENT,FL,2020-03-06,73011.90999999999
BIDEN FOR PRESIDENT,FL,2020-03-07,57697.25
BIDEN FOR PRESIDENT,FL,2020-03-08,51603.229999999996
BIDEN FOR PRESIDENT,FL,2020-03-09,59086.27
BIDEN FOR PRESIDENT,FL,2020-03-10,78710.98000000001
BIDEN FOR PRESIDENT,FL,2020-03-11,62942.13
BIDEN FOR PRESIDENT,FL,2020-03-12,20276.0
BIDEN FOR PRESIDENT,FL,2020-03-13,19171.21
BIDEN FOR PRESIDENT,FL,2020-03-14,14118.0
BIDEN FOR PRESIDENT,FL,2020-03-15,24358.18
BIDEN FOR PRESIDENT,FL,2020-03-16,18288.809999999998
BIDEN FOR PRESIDENT,FL,2020-03-17,22654.95
BIDEN FOR PRESIDENT,FL,2020-03-18,14457.06
BIDEN FOR PRESIDENT,FL,2020-03-19,15540.880000000001
BIDEN FOR PRESIDENT,FL,2020-03-20,38665.2
BIDEN FOR PRESIDENT,FL,2020-03-21,17281.0
BIDEN FOR PRESIDENT,FL,2020-03-22,14607.08
BIDEN FOR PRESIDENT,FL,2020-03-23,21798.2
BIDEN FOR PRESIDENT,FL,2020-03-24,20819.79
BIDEN FOR PRESIDENT,FL,2020-03-25,33986.2
BIDEN FOR PRESIDENT,FL,2020-03-26,22437.730000000003
BIDEN FOR PRESIDENT,FL,2020-03-27,20429.13
BIDEN FOR PRESIDENT,FL,2020-03-28,10937.529999999999
BIDEN FOR PRESIDENT,FL,2020-03-29,10815.36
BIDEN FOR PRESIDENT,FL,2020-03-30,28289.13
BIDEN FOR PRESIDENT,FL,2020-03-31,46575.02
BIDEN FOR PRESIDENT,FL,2020-04-01,33544.0
BIDEN FOR PRESIDENT,FL,2020-04-02,16569.03
BIDEN FOR PRESIDENT,FL,2020-04-03,21737.15
BIDEN FOR PRESIDENT,FL,2020-04-04,14650.0
BIDEN FOR PRESIDENT,FL,2020-04-05,14534.43
BIDEN FOR PRESIDENT,FL,2020-04-06,15621.09
BIDEN FOR PRESIDENT,FL,2020-04-07,18070.0
BIDEN FOR PRESIDENT,FL,2020-04-08,65526.899999999994
BIDEN FOR PRESIDENT,FL,2020-04-09,37613.090000000004
BIDEN FOR PRESIDENT,FL,2020-04-10,38753.84
BIDEN FOR PRESIDENT,FL,2020-04-11,28127.53
BIDEN FOR PRESIDENT,FL,2020-04-12,20149.38
BIDEN FOR PRESIDENT,FL,2020-04-13,41804.78
BIDEN FOR PRESIDENT,FL,2020-04-14,77671.61000000002
BIDEN FOR PRESIDENT,FL,2020-04-15,62327.99999999999
BIDEN FOR PRESIDENT,FL,2020-04-16,70658.19
BIDEN FOR PRESIDENT,FL,2020-04-17,51628.799999999996
BIDEN FOR PRESIDENT,FL,2020-04-18,36641.18
BIDEN FOR PRESIDENT,FL,2020-04-19,39425.549999999996
BIDEN FOR PRESIDENT,FL,2020-04-20,52396.35
BIDEN FOR PRESIDENT,FL,2020-04-21,82826.13
BIDEN FOR PRESIDENT,FL,2020-04-22,61654.17
BIDEN FOR PRESIDENT,FL,2020-04-23,57826.22
BIDEN FOR PRESIDENT,FL,2020-04-24,65952.38
BIDEN FOR PRESIDENT,FL,2020-04-25,38210.78
BIDEN FOR PRESIDENT,FL,2020-04-26,35922.670000000006
BIDEN FOR PRESIDENT,FL,2020-04-27,65183.97
BIDEN FOR PRESIDENT,FL,2020-04-28,94860.01000000001
BIDEN FOR PRESIDENT,FL,2020-04-29,106972.53
BIDEN FOR PRESIDENT,FL,2020-04-30,99245.05
BIDEN FOR PRESIDENT,FL,2020-05-01,30100.03
BIDEN FOR PRESIDENT,FL,2020-05-02,23399.48
BIDEN FOR PRESIDENT,FL,2020-05-03,22427.340000000004
BIDEN FOR PRESIDENT,FL,2020-05-04,48058.11
BIDEN FOR PRESIDENT,FL,2020-05-05,50260.9
BIDEN FOR PRESIDENT,FL,2020-05-06,39001.97
BIDEN FOR PRESIDENT,FL,2020-05-07,56276.22
BIDEN FOR PRESIDENT,FL,2020-05-08,38614.54
BIDEN FOR PRESIDENT,FL,2020-05-09,24653.44
BIDEN FOR PRESIDENT,FL,2020-05-10,21186.82
BIDEN FOR PRESIDENT,FL,2020-05-11,40786.270000000004
BIDEN FOR PRESIDENT,FL,2020-05-12,45479.69
BIDEN FOR PRESIDENT,FL,2020-05-13,33343.64
BIDEN FOR PRESIDENT,FL,2020-05-14,44842.21
BIDEN FOR PRESIDENT,FL,2020-05-15,44138.89
BIDEN FOR PRESIDENT,FL,2020-05-16,26834.49
BIDEN FOR PRESIDENT,FL,2020-05-17,35201.490000000005
BIDEN FOR PRESIDENT,FL,2020-05-18,58486.01
BIDEN FOR PRESIDENT,FL,2020-05-19,47209.11000000001
BIDEN FOR PRESIDENT,FL,2020-05-20,41242.27
BIDEN FOR PRESIDENT,FL,2020-05-21,40378.13
BIDEN FOR PRESIDENT,FL,2020-05-22,55687.71
BIDEN FOR PRESIDENT,FL,2020-05-23,30935.170000000002
BIDEN FOR PRESIDENT,FL,2020-05-24,8808.689999999999
BIDEN FOR PRESIDENT,FL,2020-05-25,23020.12
BIDEN FOR PRESIDENT,FL,2020-05-26,76347.26999999999
BIDEN FOR PRESIDENT,FL,2020-05-27,87246.62
BIDEN FOR PRESIDENT,FL,2020-05-28,82537.04999999999
BIDEN FOR PRESIDENT,FL,2020-05-29,72556.48000000001
BIDEN FOR PRESIDENT,FL,2020-05-30,43140.1
BIDEN FOR PRESIDENT,FL,2020-05-31,67236.81
